CandidateName,EnglishCandidateName,DistrictName,EnglishDistrictName,ConstName,PowerSearchQuery
रेखा कुमारी पटेल,Rekha Kumari Ptel,रौतहट,rautahat,3,"(""रेखा कुमारी पटेल"" OR ""Rekha Kumari Ptel"") since:2025-09-05"
लालबाबु प्रसाद कुशवाहा,Lalbabu Prasad Kushwaha,रौतहट,rautahat,3,"(""लालबाबु प्रसाद कुशवाहा"" OR ""Lalbabu Prasad Kushwaha"") since:2025-09-05"
विजय कुमार साह तेली,Vijay Kumar Sah Teli,रौतहट,rautahat,3,"(""विजय कुमार साह तेली"" OR ""Vijay Kumar Sah Teli"") since:2025-09-05"
वीरेन्द्र कुमार गुप्‍ता,Virendr Kumar Gupta,रौतहट,rautahat,3,"(""वीरेन्द्र कुमार गुप्‍ता"" OR ""Virendr Kumar Gupta"") since:2025-09-05"
शम्‍भु प्रसाद यादव,Shm Bhu Prasad Yadav,रौतहट,rautahat,3,"(""शम्‍भु प्रसाद यादव"" OR ""Shm Bhu Prasad Yadav"") since:2025-09-05"
शिव चन्द्र शाह,Shiv Chandra Shah,रौतहट,rautahat,3,"(""शिव चन्द्र शाह"" OR ""Shiv Chandra Shah"") since:2025-09-05"
शेख ओसी महमद,Shekh Osi Muhammad,रौतहट,rautahat,3,"(""शेख ओसी महमद"" OR ""Shekh Osi Muhammad"") since:2025-09-05"
शेख प्रवेज आलम,Shekh Prvej Alm,रौतहट,rautahat,3,"(""शेख प्रवेज आलम"" OR ""Shekh Prvej Alm"") since:2025-09-05"
शेख साजिद,Shekh Sajid,रौतहट,rautahat,3,"(""शेख साजिद"" OR ""Shekh Sajid"") since:2025-09-05"
सिकिन्द्र राय यादव,Sikindr Ray Yadav,रौतहट,rautahat,3,"(""सिकिन्द्र राय यादव"" OR ""Sikindr Ray Yadav"") since:2025-09-05"
सुरेन्द्र बैठा,Surendra Baitha,रौतहट,rautahat,3,"(""सुरेन्द्र बैठा"" OR ""Surendra Baitha"") since:2025-09-05"
हरिन्द्र राय यादव,Hrindr Ray Yadav,रौतहट,rautahat,3,"(""हरिन्द्र राय यादव"" OR ""Hrindr Ray Yadav"") since:2025-09-05"
हिरामती देवी कोइरी,Hiramti Devi Koiri,रौतहट,rautahat,3,"(""हिरामती देवी कोइरी"" OR ""Hiramti Devi Koiri"") since:2025-09-05"
कुसुम देवी थापा,Kusum Devi Thapa,रुकुम (पूर्वी भाग),rukum_east,1,"(""कुसुम देवी थापा"" OR ""Kusum Devi Thapa"") since:2025-09-05"
चन्द्र प्रसाद शाही,Chandra Prasad Shahi,रुकुम (पूर्वी भाग),rukum_east,1,"(""चन्द्र प्रसाद शाही"" OR ""Chandra Prasad Shahi"") since:2025-09-05"
जुद्ध बहादुर बुढा मगर,Juddh Bahadur Budha Magar,रुकुम (पूर्वी भाग),rukum_east,1,"(""जुद्ध बहादुर बुढा मगर"" OR ""Juddh Bahadur Budha Magar"") since:2025-09-05"
ज्योति रोका मगर,Jyoti Roka Magar,रुकुम (पूर्वी भाग),rukum_east,1,"(""ज्योति रोका मगर"" OR ""Jyoti Roka Magar"") since:2025-09-05"
धर्म कुमार बुढा,Dharm Kumar Budha,रुकुम (पूर्वी भाग),rukum_east,1,"(""धर्म कुमार बुढा"" OR ""Dharm Kumar Budha"") since:2025-09-05"
पुष्प कमल दाहाल प्रचण्ड,Pushpa Kamal Dahal Prachanda,रुकुम (पूर्वी भाग),rukum_east,1,"(""पुष्प कमल दाहाल प्रचण्ड"" OR ""Pushpa Kamal Dahal Prachanda"") since:2025-09-05"
रोषण शाह,Roshn Shah,रुकुम (पूर्वी भाग),rukum_east,1,"(""रोषण शाह"" OR ""Roshn Shah"") since:2025-09-05"
लखन कुमार थापा,Lakhan Kumar Thapa,रुकुम (पूर्वी भाग),rukum_east,1,"(""लखन कुमार थापा"" OR ""Lakhan Kumar Thapa"") since:2025-09-05"
लिलामणी गौतम,Lilamni Gautam,रुकुम (पूर्वी भाग),rukum_east,1,"(""लिलामणी गौतम"" OR ""Lilamni Gautam"") since:2025-09-05"
सन्दिप पुन,Sndip Pun,रुकुम (पूर्वी भाग),rukum_east,1,"(""सन्दिप पुन"" OR ""Sndip Pun"") since:2025-09-05"
सिर बहादुर बुढा,Sir Bahadur Budha,रुकुम (पूर्वी भाग),rukum_east,1,"(""सिर बहादुर बुढा"" OR ""Sir Bahadur Budha"") since:2025-09-05"
उषा भट्टराई,Usha Bhattarai,रूपन्देही,rupandehi,2,"(""उषा भट्टराई"" OR ""Usha Bhattarai"") since:2025-09-05"
कमल भुसाल,Kamal Bhusal,रूपन्देही,rupandehi,2,"(""कमल भुसाल"" OR ""Kamal Bhusal"") since:2025-09-05"
कमला बोहरा,Kamala Bohra,रूपन्देही,rupandehi,2,"(""कमला बोहरा"" OR ""Kamala Bohra"") since:2025-09-05"
कमला शाह,Kamala Shah,रूपन्देही,rupandehi,2,"(""कमला शाह"" OR ""Kamala Shah"") since:2025-09-05"
केशव टण्‍डन,Keshav Tn Dn,रूपन्देही,rupandehi,2,"(""केशव टण्‍डन"" OR ""Keshav Tn Dn"") since:2025-09-05"
केशव बहादुर थापा मगर,Keshav Bahadur Thapa Magar,रूपन्देही,rupandehi,2,"(""केशव बहादुर थापा मगर"" OR ""Keshav Bahadur Thapa Magar"") since:2025-09-05"
गोकुल प्रसाद पाण्डे,Gokul Prasad Pandey,रूपन्देही,rupandehi,2,"(""गोकुल प्रसाद पाण्डे"" OR ""Gokul Prasad Pandey"") since:2025-09-05"
चन्द्र कुमारी गुरुङ्ग,Chandra Kumari Gurung,रूपन्देही,rupandehi,2,"(""चन्द्र कुमारी गुरुङ्ग"" OR ""Chandra Kumari Gurung"") since:2025-09-05"
चुन्‍न प्रसाद शर्मा,Chun N Prasad Sharma,रूपन्देही,rupandehi,2,"(""चुन्‍न प्रसाद शर्मा"" OR ""Chun N Prasad Sharma"") since:2025-09-05"
टिका बहादुर क्षेत्री,Tika Bahadur Chhetri,रूपन्देही,rupandehi,2,"(""टिका बहादुर क्षेत्री"" OR ""Tika Bahadur Chhetri"") since:2025-09-05"
थम्मन बहादुर बुढा मगर,Thamman Bahadur Budha Magar,रूपन्देही,rupandehi,2,"(""थम्मन बहादुर बुढा मगर"" OR ""Thamman Bahadur Budha Magar"") since:2025-09-05"
दिलीप कुमार सुनार,Dilip Kumar Sunar,रूपन्देही,rupandehi,2,"(""दिलीप कुमार सुनार"" OR ""Dilip Kumar Sunar"") since:2025-09-05"
दीपक गुरुङ्ग,Deepak Gurung,रूपन्देही,rupandehi,2,"(""दीपक गुरुङ्ग"" OR ""Deepak Gurung"") since:2025-09-05"
देवेन्द्र बहादुर खत्री,Devendra Bahadur Khatri,रूपन्देही,rupandehi,2,"(""देवेन्द्र बहादुर खत्री"" OR ""Devendra Bahadur Khatri"") since:2025-09-05"
नारायण प्रसाद नागिला,Narayan Prasad Nagila,रूपन्देही,rupandehi,2,"(""नारायण प्रसाद नागिला"" OR ""Narayan Prasad Nagila"") since:2025-09-05"
बाल कृष्ण ज्ञवाली,Bal Krishna Gyawali,रूपन्देही,rupandehi,2,"(""बाल कृष्ण ज्ञवाली"" OR ""Bal Krishna Gyawali"") since:2025-09-05"
बेल बहादुर कार्की,Bel Bahadur Karki,रूपन्देही,rupandehi,2,"(""बेल बहादुर कार्की"" OR ""Bel Bahadur Karki"") since:2025-09-05"
भानुभक्त भण्डारी,Bhanubhakta Bhandari,रूपन्देही,rupandehi,2,"(""भानुभक्त भण्डारी"" OR ""Bhanubhakta Bhandari"") since:2025-09-05"
भिम बहादुर गौतम,Bhim Bahadur Gautam,रूपन्देही,rupandehi,2,"(""भिम बहादुर गौतम"" OR ""Bhim Bahadur Gautam"") since:2025-09-05"
मधुसुदन पन्थी,Mdhusudn Panthi,रूपन्देही,rupandehi,2,"(""मधुसुदन पन्थी"" OR ""Mdhusudn Panthi"") since:2025-09-05"
रमेश लोध,Ramesh Lodh,रूपन्देही,rupandehi,2,"(""रमेश लोध"" OR ""Ramesh Lodh"") since:2025-09-05"
राज कुमार भट्टराई,Raj Kumar Bhattarai,रूपन्देही,rupandehi,2,"(""राज कुमार भट्टराई"" OR ""Raj Kumar Bhattarai"") since:2025-09-05"
राजु पौडेल,Raju Paudel,रूपन्देही,rupandehi,2,"(""राजु पौडेल"" OR ""Raju Paudel"") since:2025-09-05"
रुक बहादुर पराजुली,Ruk Bahadur Prajuli,रूपन्देही,rupandehi,2,"(""रुक बहादुर पराजुली"" OR ""Ruk Bahadur Prajuli"") since:2025-09-05"
रोशिना ब्यान्जु,Roshina Byanju,रूपन्देही,rupandehi,2,"(""रोशिना ब्यान्जु"" OR ""Roshina Byanju"") since:2025-09-05"
लिला सिंह राना,Lila Singh Rana,रूपन्देही,rupandehi,2,"(""लिला सिंह राना"" OR ""Lila Singh Rana"") since:2025-09-05"
विमला भट्टराई,Vimla Bhattarai,रूपन्देही,rupandehi,2,"(""विमला भट्टराई"" OR ""Vimla Bhattarai"") since:2025-09-05"
विरेन्द्र वि.क,Virendr Vi K,रूपन्देही,rupandehi,2,"(""विरेन्द्र वि.क"" OR ""Virendr Vi K"") since:2025-09-05"
विष्णु प्रसाद वस्याल,Vishnu Prasad Vsyal,रूपन्देही,rupandehi,2,"(""विष्णु प्रसाद वस्याल"" OR ""Vishnu Prasad Vsyal"") since:2025-09-05"
विष्‍णु प्रसाद पौडेल,Vishnu Prasad Paudel,रूपन्देही,rupandehi,2,"(""विष्‍णु प्रसाद पौडेल"" OR ""Vishnu Prasad Paudel"") since:2025-09-05"
शन्जेश कुमार थापा,Shanjesh Kumar Thapa,रूपन्देही,rupandehi,2,"(""शन्जेश कुमार थापा"" OR ""Shanjesh Kumar Thapa"") since:2025-09-05"
शिव प्रिथी दमाई,Shiv Prithi Dmai,रूपन्देही,rupandehi,2,"(""शिव प्रिथी दमाई"" OR ""Shiv Prithi Dmai"") since:2025-09-05"
शुभाष पाण्डे,Shubhash Pandey,रूपन्देही,rupandehi,2,"(""शुभाष पाण्डे"" OR ""Shubhash Pandey"") since:2025-09-05"
शुशिला पुलामी,Shushila Pulami,रूपन्देही,rupandehi,2,"(""शुशिला पुलामी"" OR ""Shushila Pulami"") since:2025-09-05"
सन्दिप पौडेल,Sndip Paudel,रूपन्देही,rupandehi,2,"(""सन्दिप पौडेल"" OR ""Sndip Paudel"") since:2025-09-05"
सिता कुवंर,Sita Kuvnr,रूपन्देही,rupandehi,2,"(""सिता कुवंर"" OR ""Sita Kuvnr"") since:2025-09-05"
सिता साहि,Sita Sahi,रूपन्देही,rupandehi,2,"(""सिता साहि"" OR ""Sita Sahi"") since:2025-09-05"
सुरज पाण्‍डे,Surj Pan De,रूपन्देही,rupandehi,2,"(""सुरज पाण्‍डे"" OR ""Surj Pan De"") since:2025-09-05"
सुलभ खरेल,Sulbh Khrel,रूपन्देही,rupandehi,2,"(""सुलभ खरेल"" OR ""Sulbh Khrel"") since:2025-09-05"
अन्जना चौधरी थापा,Anjna Chaudhary Thapa,रूपन्देही,rupandehi,3,"(""अन्जना चौधरी थापा"" OR ""Anjna Chaudhary Thapa"") since:2025-09-05"
करम हुसेन खान,Krm Husen Khan,रूपन्देही,rupandehi,3,"(""करम हुसेन खान"" OR ""Krm Husen Khan"") since:2025-09-05"
कुलवीर घर्ती मगर,Kulvir Gharti Magar,रूपन्देही,rupandehi,3,"(""कुलवीर घर्ती मगर"" OR ""Kulvir Gharti Magar"") since:2025-09-05"
ख्यामानन्द भुषाल,Khyamannd Bhushal,रूपन्देही,rupandehi,3,"(""ख्यामानन्द भुषाल"" OR ""Khyamannd Bhushal"") since:2025-09-05"
गोपाल भण्डारी,Gopal Bhandari,रूपन्देही,rupandehi,3,"(""गोपाल भण्डारी"" OR ""Gopal Bhandari"") since:2025-09-05"
गोबिन्द प्रसाद काराखेती,Gobind Prasad Karakheti,रूपन्देही,rupandehi,3,"(""गोबिन्द प्रसाद काराखेती"" OR ""Gobind Prasad Karakheti"") since:2025-09-05"
गौरब बोहरा,Gaurb Bohra,रूपन्देही,rupandehi,3,"(""गौरब बोहरा"" OR ""Gaurb Bohra"") since:2025-09-05"
जीत बहादुर गुप्‍ता,Jit Bahadur Gupta,रूपन्देही,rupandehi,3,"(""जीत बहादुर गुप्‍ता"" OR ""Jit Bahadur Gupta"") since:2025-09-05"
जुमराती धुनिया मुसलमान,Jumrati Dhuniya Musalman,रूपन्देही,rupandehi,3,"(""जुमराती धुनिया मुसलमान"" OR ""Jumrati Dhuniya Musalman"") since:2025-09-05"
