CandidateName,EnglishCandidateName,DistrictName,EnglishDistrictName,ConstName,NepaliSearchQuery,EnglishSearchQuery,PowerSearchQuery,FileSaveName
राम बहादुर कार्की,Ram Bahadur Karki,कञ्चनपुर,kanchanpur,2,"""राम बहादुर कार्की"" since:2025-09-05","""Ram Bahadur Karki"" since:2025-09-05","(""राम बहादुर कार्की"" OR ""Ram Bahadur Karki"") since:2025-09-05",kanchanpur_2.csv
लोकेन्द्र बहादुर वि क,Lokendra Bahadur Vi K,कञ्चनपुर,kanchanpur,2,"""लोकेन्द्र बहादुर वि क"" since:2025-09-05","""Lokendra Bahadur Vi K"" since:2025-09-05","(""लोकेन्द्र बहादुर वि क"" OR ""Lokendra Bahadur Vi K"") since:2025-09-05",kanchanpur_2.csv
सिता राम राना,Sita Ram Rana,कञ्चनपुर,kanchanpur,2,"""सिता राम राना"" since:2025-09-05","""Sita Ram Rana"" since:2025-09-05","(""सिता राम राना"" OR ""Sita Ram Rana"") since:2025-09-05",kanchanpur_2.csv
सिद्धराज जोशी,Siddharaj Joshi,कञ्चनपुर,kanchanpur,2,"""सिद्धराज जोशी"" since:2025-09-05","""Siddharaj Joshi"" since:2025-09-05","(""सिद्धराज जोशी"" OR ""Siddharaj Joshi"") since:2025-09-05",kanchanpur_2.csv
हरिस बहादुर भट्ट,Haris Bahadur Bhatt,कञ्चनपुर,kanchanpur,2,"""हरिस बहादुर भट्ट"" since:2025-09-05","""Haris Bahadur Bhatt"" since:2025-09-05","(""हरिस बहादुर भट्ट"" OR ""Haris Bahadur Bhatt"") since:2025-09-05",kanchanpur_2.csv
कर्ण बहादुर चन्द,Karna Bahadur Chand,कञ्चनपुर,kanchanpur,3,"""कर्ण बहादुर चन्द"" since:2025-09-05","""Karna Bahadur Chand"" since:2025-09-05","(""कर्ण बहादुर चन्द"" OR ""Karna Bahadur Chand"") since:2025-09-05",kanchanpur_3.csv
किरन थापा,Kiran Thapa,कञ्चनपुर,kanchanpur,3,"""किरन थापा"" since:2025-09-05","""Kiran Thapa"" since:2025-09-05","(""किरन थापा"" OR ""Kiran Thapa"") since:2025-09-05",kanchanpur_3.csv
गंगा दत्त जोशी,Ganga Datta Joshi,कञ्चनपुर,kanchanpur,3,"""गंगा दत्त जोशी"" since:2025-09-05","""Ganga Datta Joshi"" since:2025-09-05","(""गंगा दत्त जोशी"" OR ""Ganga Datta Joshi"") since:2025-09-05",kanchanpur_3.csv
ज्ञानेन्द्र सिंह महता,Gyanendra Singh Mhta,कञ्चनपुर,kanchanpur,3,"""ज्ञानेन्द्र सिंह महता"" since:2025-09-05","""Gyanendra Singh Mhta"" since:2025-09-05","(""ज्ञानेन्द्र सिंह महता"" OR ""Gyanendra Singh Mhta"") since:2025-09-05",kanchanpur_3.csv
थानेश्वर लेखक,Thaneshwar Lekhk,कञ्चनपुर,kanchanpur,3,"""थानेश्वर लेखक"" since:2025-09-05","""Thaneshwar Lekhk"" since:2025-09-05","(""थानेश्वर लेखक"" OR ""Thaneshwar Lekhk"") since:2025-09-05",kanchanpur_3.csv
दीपक प्रकाश भट्ट,Deepak Prakash Bhatt,कञ्चनपुर,kanchanpur,3,"""दीपक प्रकाश भट्ट"" since:2025-09-05","""Deepak Prakash Bhatt"" since:2025-09-05","(""दीपक प्रकाश भट्ट"" OR ""Deepak Prakash Bhatt"") since:2025-09-05",kanchanpur_3.csv
पुर्ण वहादुर चन्द,Purna Bahadur Chand,कञ्चनपुर,kanchanpur,3,"""पुर्ण वहादुर चन्द"" since:2025-09-05","""Purna Bahadur Chand"" since:2025-09-05","(""पुर्ण वहादुर चन्द"" OR ""Purna Bahadur Chand"") since:2025-09-05",kanchanpur_3.csv
भिम बहादुर कुमाल,Bhim Bahadur Kumal,कञ्चनपुर,kanchanpur,3,"""भिम बहादुर कुमाल"" since:2025-09-05","""Bhim Bahadur Kumal"" since:2025-09-05","(""भिम बहादुर कुमाल"" OR ""Bhim Bahadur Kumal"") since:2025-09-05",kanchanpur_3.csv
मान बहादुर सुनार,Man Bahadur Sunar,कञ्चनपुर,kanchanpur,3,"""मान बहादुर सुनार"" since:2025-09-05","""Man Bahadur Sunar"" since:2025-09-05","(""मान बहादुर सुनार"" OR ""Man Bahadur Sunar"") since:2025-09-05",kanchanpur_3.csv
मीनु गिरी,Minu Giri,कञ्चनपुर,kanchanpur,3,"""मीनु गिरी"" since:2025-09-05","""Minu Giri"" since:2025-09-05","(""मीनु गिरी"" OR ""Minu Giri"") since:2025-09-05",kanchanpur_3.csv
लक्ष्‍मी कुमारी विष्ट भट्ट,Lakshmi Kumari Bista Bhatt,कञ्चनपुर,kanchanpur,3,"""लक्ष्‍मी कुमारी विष्ट भट्ट"" since:2025-09-05","""Lakshmi Kumari Bista Bhatt"" since:2025-09-05","(""लक्ष्‍मी कुमारी विष्ट भट्ट"" OR ""Lakshmi Kumari Bista Bhatt"") since:2025-09-05",kanchanpur_3.csv
लाल बहादुर कुँवर,Lal Bahadur Kunwar,कञ्चनपुर,kanchanpur,3,"""लाल बहादुर कुँवर"" since:2025-09-05","""Lal Bahadur Kunwar"" since:2025-09-05","(""लाल बहादुर कुँवर"" OR ""Lal Bahadur Kunwar"") since:2025-09-05",kanchanpur_3.csv
लोक राज भट्ट,Lok Raj Bhatt,कञ्चनपुर,kanchanpur,3,"""लोक राज भट्ट"" since:2025-09-05","""Lok Raj Bhatt"" since:2025-09-05","(""लोक राज भट्ट"" OR ""Lok Raj Bhatt"") since:2025-09-05",kanchanpur_3.csv
विष्णु प्रकाश उपाध्याय,Vishnu Prakash Upadhyay,कञ्चनपुर,kanchanpur,3,"""विष्णु प्रकाश उपाध्याय"" since:2025-09-05","""Vishnu Prakash Upadhyay"" since:2025-09-05","(""विष्णु प्रकाश उपाध्याय"" OR ""Vishnu Prakash Upadhyay"") since:2025-09-05",kanchanpur_3.csv
वीर सिंह क्षेत्री,Vir Singh Chhetri,कञ्चनपुर,kanchanpur,3,"""वीर सिंह क्षेत्री"" since:2025-09-05","""Vir Singh Chhetri"" since:2025-09-05","(""वीर सिंह क्षेत्री"" OR ""Vir Singh Chhetri"") since:2025-09-05",kanchanpur_3.csv
हरि प्रसाद बोहरा,Hari Prasad Bohra,कञ्चनपुर,kanchanpur,3,"""हरि प्रसाद बोहरा"" since:2025-09-05","""Hari Prasad Bohra"" since:2025-09-05","(""हरि प्रसाद बोहरा"" OR ""Hari Prasad Bohra"") since:2025-09-05",kanchanpur_3.csv
हर्क बहादुर ऐर,Harka Bahadur Air,कञ्चनपुर,kanchanpur,3,"""हर्क बहादुर ऐर"" since:2025-09-05","""Harka Bahadur Air"" since:2025-09-05","(""हर्क बहादुर ऐर"" OR ""Harka Bahadur Air"") since:2025-09-05",kanchanpur_3.csv
अतहर कमाल मुसलमान,Athr Kmal Musalman,कपिलबस्तु,kapilvastu,1,"""अतहर कमाल मुसलमान"" since:2025-09-05","""Athr Kmal Musalman"" since:2025-09-05","(""अतहर कमाल मुसलमान"" OR ""Athr Kmal Musalman"") since:2025-09-05",kapilvastu_1.csv
अब्दुल रहमान -,Abdul Rahman,कपिलबस्तु,kapilvastu,1,"""अब्दुल रहमान -"" since:2025-09-05","""Abdul Rahman"" since:2025-09-05","(""अब्दुल रहमान -"" OR ""Abdul Rahman"") since:2025-09-05",kapilvastu_1.csv
अब्दुल्लाह मुसलमान,Abdullah Musalman,कपिलबस्तु,kapilvastu,1,"""अब्दुल्लाह मुसलमान"" since:2025-09-05","""Abdullah Musalman"" since:2025-09-05","(""अब्दुल्लाह मुसलमान"" OR ""Abdullah Musalman"") since:2025-09-05",kapilvastu_1.csv
आशिष शर्मा,Ashish Sharma,कपिलबस्तु,kapilvastu,1,"""आशिष शर्मा"" since:2025-09-05","""Ashish Sharma"" since:2025-09-05","(""आशिष शर्मा"" OR ""Ashish Sharma"") since:2025-09-05",kapilvastu_1.csv
कल्याण टण्‍डन,Klyan Tn Dn,कपिलबस्तु,kapilvastu,1,"""कल्याण टण्‍डन"" since:2025-09-05","""Klyan Tn Dn"" since:2025-09-05","(""कल्याण टण्‍डन"" OR ""Klyan Tn Dn"") since:2025-09-05",kapilvastu_1.csv
कृष्ण बहादुर कुँवर,Krishna Bahadur Kunwar,कपिलबस्तु,kapilvastu,1,"""कृष्ण बहादुर कुँवर"" since:2025-09-05","""Krishna Bahadur Kunwar"" since:2025-09-05","(""कृष्ण बहादुर कुँवर"" OR ""Krishna Bahadur Kunwar"") since:2025-09-05",kapilvastu_1.csv
केशर बहादुर सूर्यवंशी,Keshar Bahadur Suryabanshi,कपिलबस्तु,kapilvastu,1,"""केशर बहादुर सूर्यवंशी"" since:2025-09-05","""Keshar Bahadur Suryabanshi"" since:2025-09-05","(""केशर बहादुर सूर्यवंशी"" OR ""Keshar Bahadur Suryabanshi"") since:2025-09-05",kapilvastu_1.csv
कैसर जहा भन्ने सकिना मुस्लीम​,Kaisar Jha Bhanne Sakina Muslim,कपिलबस्तु,kapilvastu,1,"""कैसर जहा भन्ने सकिना मुस्लीम​"" since:2025-09-05","""Kaisar Jha Bhanne Sakina Muslim"" since:2025-09-05","(""कैसर जहा भन्ने सकिना मुस्लीम​"" OR ""Kaisar Jha Bhanne Sakina Muslim"") since:2025-09-05",kapilvastu_1.csv
चन्द्र कुमार बढई,Chandra Kumar Bdhi,कपिलबस्तु,kapilvastu,1,"""चन्द्र कुमार बढई"" since:2025-09-05","""Chandra Kumar Bdhi"" since:2025-09-05","(""चन्द्र कुमार बढई"" OR ""Chandra Kumar Bdhi"") since:2025-09-05",kapilvastu_1.csv
जयवन्त विक्रम शाह,Jaywant Vikram Shah,कपिलबस्तु,kapilvastu,1,"""जयवन्त विक्रम शाह"" since:2025-09-05","""Jaywant Vikram Shah"" since:2025-09-05","(""जयवन्त विक्रम शाह"" OR ""Jaywant Vikram Shah"") since:2025-09-05",kapilvastu_1.csv
दरोगा प्रसाद कुर्मी,Droga Prasad Kurmi,कपिलबस्तु,kapilvastu,1,"""दरोगा प्रसाद कुर्मी"" since:2025-09-05","""Droga Prasad Kurmi"" since:2025-09-05","(""दरोगा प्रसाद कुर्मी"" OR ""Droga Prasad Kurmi"") since:2025-09-05",kapilvastu_1.csv
धर्मेन्दर पासी,Dharmendra Pasi,कपिलबस्तु,kapilvastu,1,"""धर्मेन्दर पासी"" since:2025-09-05","""Dharmendra Pasi"" since:2025-09-05","(""धर्मेन्दर पासी"" OR ""Dharmendra Pasi"") since:2025-09-05",kapilvastu_1.csv
नरेन्द्र वहादुर वेल्बासे,Narendra Bahadur Velbase,कपिलबस्तु,kapilvastu,1,"""नरेन्द्र वहादुर वेल्बासे"" since:2025-09-05","""Narendra Bahadur Velbase"" since:2025-09-05","(""नरेन्द्र वहादुर वेल्बासे"" OR ""Narendra Bahadur Velbase"") since:2025-09-05",kapilvastu_1.csv
नरेन्‍द्र प्रसाद चौधरी,Nren Dr Prasad Chaudhary,कपिलबस्तु,kapilvastu,1,"""नरेन्‍द्र प्रसाद चौधरी"" since:2025-09-05","""Nren Dr Prasad Chaudhary"" since:2025-09-05","(""नरेन्‍द्र प्रसाद चौधरी"" OR ""Nren Dr Prasad Chaudhary"") since:2025-09-05",kapilvastu_1.csv
निसार अहमद मुसलमान,Nisar Ahmad Musalman,कपिलबस्तु,kapilvastu,1,"""निसार अहमद मुसलमान"" since:2025-09-05","""Nisar Ahmad Musalman"" since:2025-09-05","(""निसार अहमद मुसलमान"" OR ""Nisar Ahmad Musalman"") since:2025-09-05",kapilvastu_1.csv
नुमा बि.क,Numa B.K.,कपिलबस्तु,kapilvastu,1,"""नुमा बि.क"" since:2025-09-05","""Numa B.K."" since:2025-09-05","(""नुमा बि.क"" OR ""Numa B.K."") since:2025-09-05",kapilvastu_1.csv
प्रकाश भुसाल,Prakash Bhusal,कपिलबस्तु,kapilvastu,1,"""प्रकाश भुसाल"" since:2025-09-05","""Prakash Bhusal"" since:2025-09-05","(""प्रकाश भुसाल"" OR ""Prakash Bhusal"") since:2025-09-05",kapilvastu_1.csv
बब्बु सिंह यादव,Bbbu Singh Yadav,कपिलबस्तु,kapilvastu,1,"""बब्बु सिंह यादव"" since:2025-09-05","""Bbbu Singh Yadav"" since:2025-09-05","(""बब्बु सिंह यादव"" OR ""Bbbu Singh Yadav"") since:2025-09-05",kapilvastu_1.csv
भग्गु प्रसाद चौधरी थारु,Bhaggu Prasad Chaudhary Tharu,कपिलबस्तु,kapilvastu,1,"""भग्गु प्रसाद चौधरी थारु"" since:2025-09-05","""Bhaggu Prasad Chaudhary Tharu"" since:2025-09-05","(""भग्गु प्रसाद चौधरी थारु"" OR ""Bhaggu Prasad Chaudhary Tharu"") since:2025-09-05",kapilvastu_1.csv
मनोज कुमार शुक्ल,Manoj Kumar Shukl,कपिलबस्तु,kapilvastu,1,"""मनोज कुमार शुक्ल"" since:2025-09-05","""Manoj Kumar Shukl"" since:2025-09-05","(""मनोज कुमार शुक्ल"" OR ""Manoj Kumar Shukl"") since:2025-09-05",kapilvastu_1.csv
माधव प्रसाद खनाल  (उपाध्याय),Madhav Prasad Khanal Upadhyay,कपिलबस्तु,kapilvastu,1,"""माधव प्रसाद खनाल  (उपाध्याय)"" since:2025-09-05","""Madhav Prasad Khanal Upadhyay"" since:2025-09-05","(""माधव प्रसाद खनाल  (उपाध्याय)"" OR ""Madhav Prasad Khanal Upadhyay"") since:2025-09-05",kapilvastu_1.csv
माधव भाट,Madhav Bhat,कपिलबस्तु,kapilvastu,1,"""माधव भाट"" since:2025-09-05","""Madhav Bhat"" since:2025-09-05","(""माधव भाट"" OR ""Madhav Bhat"") since:2025-09-05",kapilvastu_1.csv
मोहन लाल आचार्य,Mohn Lal Acharya,कपिलबस्तु,kapilvastu,1,"""मोहन लाल आचार्य"" since:2025-09-05","""Mohn Lal Acharya"" since:2025-09-05","(""मोहन लाल आचार्य"" OR ""Mohn Lal Acharya"") since:2025-09-05",kapilvastu_1.csv
