Name,District,ConstNo,Party,Keywords,FileSaveName,DistrictEng
सुनिल प्रसाद कुसवाह,रौतहट,1,सार्वभौम नागरिक पार्टी,"""सुनिल प्रसाद कुसवाह"" रौतहट 1",rautahat_1.csv,Rautahat
उमेश कुमार शाह,रौतहट,1,उज्यालो नेपाल पार्टी,"""उमेश कुमार शाह"" रौतहट 1",rautahat_1.csv,Rautahat
संजय कुमार यादव,रौतहट,1,नेपाली जनता दल,"""संजय कुमार यादव"" रौतहट 1",rautahat_1.csv,Rautahat
जाजुल देवान,रौतहट,1,नेपाल संघीय समाजवादी पार्टी(एकल चुनाव चिन्ह),"""जाजुल देवान"" रौतहट 1",rautahat_1.csv,Rautahat
मो तनवीर अखतर मिकरानी,रौतहट,1,राष्ट्रिय मुक्ति पार्टी नेपाल(एकल चुनाव चिन्ह),"""मो तनवीर अखतर मिकरानी"" रौतहट 1",rautahat_1.csv,Rautahat
प्रभा कुमारी सिंह,रौतहट,1,राष्ट्र निर्माण दल नेपाल,"""प्रभा कुमारी सिंह"" रौतहट 1",rautahat_1.csv,Rautahat
त्रिभुवन साह,रौतहट,1,आम जनता पार्टी(एकल चुनाव चिन्ह),"""त्रिभुवन साह"" रौतहट 1",rautahat_1.csv,Rautahat
संजय कुमार यादव,रौतहट,1,जन अधिकार पार्टी,"""संजय कुमार यादव"" रौतहट 1",rautahat_1.csv,Rautahat
अभिषेक मिश्र,रौतहट,1,स्वतन्त्र,"""अभिषेक मिश्र"" रौतहट 1",rautahat_1.csv,Rautahat
अमृता कुमारी यादव,रौतहट,1,स्वतन्त्र,"""अमृता कुमारी यादव"" रौतहट 1",rautahat_1.csv,Rautahat
ईन्‍दु देवी गुप्‍ता,रौतहट,1,स्वतन्त्र,"""ईन्‍दु देवी गुप्‍ता"" रौतहट 1",rautahat_1.csv,Rautahat
दिनेश कुमार यादव,रौतहट,1,स्वतन्त्र,"""दिनेश कुमार यादव"" रौतहट 1",rautahat_1.csv,Rautahat
दिनेश राय,रौतहट,1,स्वतन्त्र,"""दिनेश राय"" रौतहट 1",rautahat_1.csv,Rautahat
बिबेक चौधरी,रौतहट,1,स्वतन्त्र,"""बिबेक चौधरी"" रौतहट 1",rautahat_1.csv,Rautahat
मुनिन्द्र कुमार ठाकुर,रौतहट,1,स्वतन्त्र,"""मुनिन्द्र कुमार ठाकुर"" रौतहट 1",rautahat_1.csv,Rautahat
मृणाल कुमार शाह,रौतहट,1,स्वतन्त्र,"""मृणाल कुमार शाह"" रौतहट 1",rautahat_1.csv,Rautahat
रवि अर्चनम् वर्मा,रौतहट,1,स्वतन्त्र,"""रवि अर्चनम् वर्मा"" रौतहट 1",rautahat_1.csv,Rautahat
राजु कुमार मुखिया,रौतहट,1,स्वतन्त्र,"""राजु कुमार मुखिया"" रौतहट 1",rautahat_1.csv,Rautahat
राधेश्याम साह तेली,रौतहट,1,स्वतन्त्र,"""राधेश्याम साह तेली"" रौतहट 1",rautahat_1.csv,Rautahat
राम किशोर ठाकुर,रौतहट,1,स्वतन्त्र,"""राम किशोर ठाकुर"" रौतहट 1",rautahat_1.csv,Rautahat
राम नरेश राय  यादव,रौतहट,1,स्वतन्त्र,"""राम नरेश राय  यादव"" रौतहट 1",rautahat_1.csv,Rautahat
राम सेवक राय,रौतहट,1,स्वतन्त्र,"""राम सेवक राय"" रौतहट 1",rautahat_1.csv,Rautahat
रामकृत साह,रौतहट,1,स्वतन्त्र,"""रामकृत साह"" रौतहट 1",rautahat_1.csv,Rautahat
रामानन्द शर्मा,रौतहट,1,स्वतन्त्र,"""रामानन्द शर्मा"" रौतहट 1",rautahat_1.csv,Rautahat
लक्ष्‍मेश्‍वर नारायण साह,रौतहट,1,स्वतन्त्र,"""लक्ष्‍मेश्‍वर नारायण साह"" रौतहट 1",rautahat_1.csv,Rautahat
शम्भु प्रसाद,रौतहट,1,स्वतन्त्र,"""शम्भु प्रसाद"" रौतहट 1",rautahat_1.csv,Rautahat
श्याम वावु प्रसाद,रौतहट,1,स्वतन्त्र,"""श्याम वावु प्रसाद"" रौतहट 1",rautahat_1.csv,Rautahat
सरोज कुमार कुशवाहा,रौतहट,1,स्वतन्त्र,"""सरोज कुमार कुशवाहा"" रौतहट 1",rautahat_1.csv,Rautahat
संजीव कुमार यादव,रौतहट,1,स्वतन्त्र,"""संजीव कुमार यादव"" रौतहट 1",rautahat_1.csv,Rautahat
महम्मद अतिउल्लाह,रौतहट,2,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),"""महम्मद अतिउल्लाह"" रौतहट 2",rautahat_2.csv,Rautahat
मो. फिरदोश आलम,रौतहट,2,नेपाली काँग्रेस,"""मो. फिरदोश आलम"" रौतहट 2",rautahat_2.csv,Rautahat
किरण कुमार साह,रौतहट,2,नेपाली कम्युनिष्ट पार्टी,"""किरण कुमार साह"" रौतहट 2",rautahat_2.csv,Rautahat
शेख सगिर,रौतहट,2,राष्ट्रिय स्वतन्त्र पार्टी,"""शेख सगिर"" रौतहट 2",rautahat_2.csv,Rautahat
रविन्द्र साह,रौतहट,2,राष्ट्रिय प्रजातन्त्र पार्टी,"""रविन्द्र साह"" रौतहट 2",rautahat_2.csv,Rautahat
रामअशिष राय यादव,रौतहट,2,"जनता समाजवादी पार्टी, नेपाल","""रामअशिष राय यादव"" रौतहट 2",rautahat_2.csv,Rautahat
सोनु कुशवाहा,रौतहट,2,जनमत पार्टी,"""सोनु कुशवाहा"" रौतहट 2",rautahat_2.csv,Rautahat
शेख अमिरुल हक,रौतहट,2,नेपाल मजदुर किसान पार्टी,"""शेख अमिरुल हक"" रौतहट 2",rautahat_2.csv,Rautahat
नेक महम्मद,रौतहट,2,राष्ट्रिय जनमोर्चा,"""नेक महम्मद"" रौतहट 2",rautahat_2.csv,Rautahat
सुरेन्द्र प्रसाद जयसवाल,रौतहट,2,प्रगतिशील लोकतान्त्रिक पार्टी,"""सुरेन्द्र प्रसाद जयसवाल"" रौतहट 2",rautahat_2.csv,Rautahat
राज  कुमार  यादव ,रौतहट,2,नेपाल जनता पार्टी,"""राज  कुमार  यादव"" रौतहट 2",rautahat_2.csv,Rautahat
रामाकान्त प्रसाद पटेल,रौतहट,2,उज्यालो नेपाल पार्टी,"""रामाकान्त प्रसाद पटेल"" रौतहट 2",rautahat_2.csv,Rautahat
संजय सहनी,रौतहट,2,राष्ट्रिय मुक्ति पार्टी नेपाल(एकल चुनाव चिन्ह),"""संजय सहनी"" रौतहट 2",rautahat_2.csv,Rautahat
